"FND_APP_DESCRIPTIVE_FLEXFIELD.DescriptiveFlexfieldCode","FND_APP_DESCRIPTIVE_FLEXFIELD.ApplicationId","ORA_FND_APP_DESCRIPTIVE_FLEXFIELD_CONTEXT.ContextCode","SegmentCode","SegmentIdentifier","ColumnName","Name","Description","Prompt","ShortPrompt","TerminologyHelpText","InFieldHelpText","SequenceNumber","EnabledFlag","DisplayType","DisplayWidth","DisplayHeight","CheckboxCheckedValue","CheckboxUncheckedValue","RequiredFlag","RangeType","DefaultType","DefaultValue","DefaultValueNumber","DefaultValueDate","DefaultValueTimestamp","DerivationValue","ReadOnlyFlag","BIEnabledFlag","BIEqualizationTag","IndexedFlag","MultirowUniqueKeyFlag","ShowValueDescription","CreationDate","CreatedBy","LastUpdateDate","LastUpdatedBy","LastUpdateLogin","ValueSetCode","UomClassCode"
"RA_INTERFACE_LINES","222","ORA_PSCR","Record ID","recordId","INTERFACE_LINE_ATTRIBUTE4","Record ID","PSCR source transaction identifier displayed to the user.","Record ID","Record ID","","","40","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2020/03/20 00:08:10.914931","SEED_DATA_FROM_APPLICATION","2020/03/20 00:08:10.914931","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","ORA_PSCR","Transaction","transaction","INTERFACE_LINE_ATTRIBUTE3","Transaction Origin","Source application where the line originated.","Transaction Origin","Transaction Origin","","","30","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2020/03/20 00:08:10.914931","SEED_DATA_FROM_APPLICATION","2020/03/20 00:08:10.914931","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","ORA_RECURRING BILL","Bill Plan Name","billPlanName","INTERFACE_LINE_ATTRIBUTE1","Bill Plan Name","Name of the Bill Plan.","Bill Plan Name","Bill Plan Name","","","1","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2016/05/19 01:02:20.109","SEED_DATA_FROM_APPLICATION","2016/05/19 01:02:44.38","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","ORA_RECURRING BILL","Line Number","lineNumber","INTERFACE_LINE_ATTRIBUTE3","Line Number","Invoice Line Number for a recurring bill.","Line Number","Line Number","","","3","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2016/05/19 01:02:25.199","SEED_DATA_FROM_APPLICATION","2016/05/19 01:02:44.458","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","ORA_RECURRING BILL","Period","period","INTERFACE_LINE_ATTRIBUTE2","Period","Period number of recurring invoices.","Period","Period","","","2","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2016/05/19 01:02:33.775","SEED_DATA_FROM_APPLICATION","2016/05/19 01:02:44.486","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","ORA_SPONSORSHIP_FEES","CREDIT_ASSIGNMENT","creditAssignment","INTERFACE_LINE_ATTRIBUTE5","Credit Assignment","Identifier of the student credit assignment.","Credit Assignment","Credit Assignment","","","50","Y","TEXT_BOX","30","","","","N","","","","","","","","N","N","","N","","N","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","-1","ORA_HES_CREDIT_ASSIGNMENT",""
"RA_INTERFACE_LINES","222","ORA_SPONSORSHIP_FEES","CURR_ID","currId","INTERFACE_LINE_ATTRIBUTE6","Curriculum ID","Identifier of the curriculum paid by the credit.","Curriculum ID","Curriculum ID","","","60","Y","TEXT_BOX","30","","","","N","","","","","","","","N","N","","N","","N","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","-1","ORA_HER_CURRICULUMS",""
"RA_INTERFACE_LINES","222","ORA_SPONSORSHIP_FEES","FEE_ID","feeId","INTERFACE_LINE_ATTRIBUTE4","Fee","Credit associated with the transaction.","Fee","Fee","","","40","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","N","","N","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","-1","ORA_HES_FEES",""
"RA_INTERFACE_LINES","222","ORA_SPONSORSHIP_FEES","INSTITUTION","institution","INTERFACE_LINE_ATTRIBUTE2","Institution","Academic institution associated with the credit.","Institution","Institution","","","20","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","N","","N","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","-1","ORA_HER_ACADEMIC_INSTITUTIONS",""
"RA_INTERFACE_LINES","222","ORA_SPONSORSHIP_FEES","REFERENCE","reference","INTERFACE_LINE_ATTRIBUTE10","Reference","Additional reference information about the charge.","Reference","Reference","","","100","Y","TEXT_BOX","30","","","","N","","","","","","","","N","N","","N","","N","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","ORA_SPONSORSHIP_FEES","REPORTING_ACAD_PERIOD","reportingAcademicPeriod","INTERFACE_LINE_ATTRIBUTE3","Reporting Academic Period","Academic period in which the student is enrolled.","Reporting Academic Period","Reporting Academic Period","","","30","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","N","","N","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","-1","ORA_HER_ACADEMIC_PERIODS",""
"RA_INTERFACE_LINES","222","ORA_SPONSORSHIP_FEES","SPON_AGREEMENT_ID","sponAgreementId","INTERFACE_LINE_ATTRIBUTE8","Sponsorship Agreement ID","Identifier of the sponsor agreement associated with the credit.","Sponsorship Agreement ID","Sponsorship Agreement ID","","","80","Y","TEXT_BOX","30","","","","N","","","","","","","","N","N","","N","","N","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","-1","ORA_HES_SPONSOR_AGREEMENTS",""
"RA_INTERFACE_LINES","222","ORA_SPONSORSHIP_FEES","STDNT_CURR_ID","stdntCurrId","INTERFACE_LINE_ATTRIBUTE7","Student Curriculum Item","Identifier of the enrollment paid by the credit.","Student Curriculum Item","Student Curriculum Item","","","70","Y","TEXT_BOX","30","","","","N","","","","","","","","N","N","","N","","N","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","-1","ORA_HER_SCT_ITEMS",""
"RA_INTERFACE_LINES","222","ORA_SPONSORSHIP_FEES","TRANSACTION_ID","transactionId","INTERFACE_LINE_ATTRIBUTE9","Transaction ID","Identifier of the transaction associated with the credit.","Transaction ID","Transaction ID","","","90","Y","TEXT_BOX","30","","","","N","","","","","","","","N","N","","N","","N","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","ORA_SPONSORSHIP_FEES","TRANSACTION_POST","transactionPost","INTERFACE_LINE_ATTRIBUTE1","Transaction Post","Unique identifier for the transaction.","Transaction Post","Transaction Post","","","10","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","N","","N","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","2019/03/21 17:33:10.758764","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Subscriptions Context","Billing Schedule Number","billingScheduleNumber","INTERFACE_LINE_ATTRIBUTE3","Billing Schedule Number","","Billing Schedule Number","Billing Schedule Number","","","30","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Subscriptions Context","Revenue Line Number","revenueLineNumber","INTERFACE_LINE_ATTRIBUTE4","Revenue Line Number","","Revenue Line Number","Revenue Line Number","","","40","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Subscriptions Context","Subscription Number","subscriptionNumber","INTERFACE_LINE_ATTRIBUTE1","Subscription Number","","Subscription Number","Subscription Number","","","10","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Subscriptions Context","Subscription Product Number","subscriptionProductNumber","INTERFACE_LINE_ATTRIBUTE2","Subscription Product Number","","Subscription Product Number","Subscription Product Number","","","20","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"PO_ATTRIBUTE_VALUES","201","Imprimante WF","Couleur","couleur","ATTRIBUTE1","Couleur","","Couleur","Couleur","","","10","Y","LOV","5","10","","","N","","","","","","","","N","N","","N","","N","2021/04/26 20:59:19.451","CUSTOMIZED_USER","2021/04/26 20:59:57.207","CUSTOMIZED_USER","BF98FA0E83F1F62AE0532C60FD0A3974","GSE_Yes_No",""
"PO_ATTRIBUTE_VALUES","201","Imprimante WF","Vitesse","vitesse","ATTRIBUTE2","Vitesse","","Vitesse d'impression","Vitesse d'impression","","","20","Y","LOV","20","10","","","N","","","","","","","","N","N","","N","","N","2021/04/26 20:59:57.345","CUSTOMIZED_USER","2021/04/26 21:03:51.573","CUSTOMIZED_USER","BF98FA0E83F1F62AE0532C60FD0A3974","Vitesse",""
"PO_ATTRIBUTE_VALUES","201","Imprimante WF","Wifi","wifi","ATTRIBUTE3","Wifi","","Wifi","Wifi","","","30","Y","LOV","5","10","","","N","","","","","","","","N","N","","N","","N","2021/04/26 21:03:51.619","CUSTOMIZED_USER","2021/04/26 21:04:27.366","CUSTOMIZED_USER","BF98FA0E83F1F62AE0532C60FD0A3974","GSE_Yes_No",""
"PO_HEADERS","201","Yes","Rebate Percentage","rebatePercentage","ATTRIBUTE_NUMBER2","Rebate Percentage","","Rebate Percentage","Rebate Percentage","","","30","Y","TEXT_BOX","5","","","","N","","","","","","","","N","Y","","N","","N","2021/02/02 16:42:56.909","CUSTOMIZED_USER","2021/02/02 16:43:31.519","CUSTOMIZED_USER","BA5DD57CBA9FFDA5E0539E90DF0AD870","Number 10 2",""
"PO_HEADERS","201","Yes","Rebate Threshold","rebateThreshold","ATTRIBUTE_NUMBER1","Rebate Threshold","","Rebate Threshold","Rebate Threshold","","","20","Y","TEXT_BOX","12","","","","N","","","","","","","","N","Y","","N","","N","2021/02/02 16:42:07.954","CUSTOMIZED_USER","2021/02/02 16:42:51.255","CUSTOMIZED_USER","BA5DD57CBA9FFDA5E0539E90DF0AD870","Number 10 2",""
"PO_HEADERS","201","Yes","Rebate Type","rebateType","ATTRIBUTE4","Rebate Type","","Rebate Type","Rebate Type","","","10","Y","LOV","25","","","","N","","","","","","","","N","Y","","N","","N","2021/02/02 16:40:59.821","CUSTOMIZED_USER","2021/02/02 16:42:03.076","CUSTOMIZED_USER","BA5DD57CBA9FFDA5E0539E90DF0AD870","Rebate_Type",""
"POR_INFORMATION_TEMPLATE","10071","ATTACHEDQUOTE","ATTACHED","informalQuoteIsAttached","ATTRIBUTE1","Informal Quote is attached?","","Informal Quote is attached?","Informal Quote is attached?","","Please use the attached template and attach your informal quotes to this requisition.","10","Y","LOV","4","","","","Y","","","","","","","","N","N","","N","","N","2020/05/04 15:45:53.752","CUSTOMIZED_USER","2020/05/04 15:48:19.629","CUSTOMIZED_USER","A4D550F9A404862CE0539E90DF0A148B","GSE_Yes_No",""
"POR_INFORMATION_TEMPLATE","10071","Applicant_Information","Contact__","","ATTRIBUTE3","Contact ","Contact ","Contact ","Contact ","","","15","Y","TEXT_BOX","","1","","","N","","","","","","","","N","N","","N","","N","2013/11/14 21:14:22.704","CUSTOMIZED_USER","2013/11/14 21:16:54.0","CUSTOMIZED_USER","EB2A67263A8D4863E0436204548CEEF8","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Applicant_Information","Date__of__Birth","","ATTRIBUTE_DATE1","Date of Birth","Date of Birth","Date of Birth","Date of Birth","","","20","Y","DATE_TIME","","","","","N","","","","","","","","N","N","","N","","N","2013/11/14 21:07:16.835","CUSTOMIZED_USER","2013/11/14 21:07:48.974","CUSTOMIZED_USER","EB2A6CC8A46848BCE0436204548CDB7D","GSE_Date_Format",""
"POR_INFORMATION_TEMPLATE","10071","Applicant_Information","Summary","","ATTRIBUTE2","Summary","Summary","Summary","Summary","","","30","Y","TEXT_BOX","","1","","","N","","","","","","","","N","N","","N","","N","2013/11/14 21:07:49.018","CUSTOMIZED_USER","2013/11/14 21:08:23.488","CUSTOMIZED_USER","EB2A6CC8A46848BCE0436204548CDB7D","GSE_150_Char",""
"POR_INFORMATION_TEMPLATE","10071","Applicant_Information_German","Geburtsdatum","geburtsdatum","ATTRIBUTE_DATE1","Geburtsdatum","Geburtsdatum","Geburtsdatum","Geburtsdatum","","","20","Y","DATE_TIME","","","","","N","","","","","","","","N","N","","N","","N","2020/11/02 19:04:11.261","CUSTOMIZED_USER","2020/11/02 19:04:55.591","CUSTOMIZED_USER","B3231F5E1A2E95C0E0539E90DF0A9954","GSE_Date_Format",""
"POR_INFORMATION_TEMPLATE","10071","Applicant_Information_German","Kontakt","kontakt","ATTRIBUTE3","Kontakt","Kontakt","Kontakt","Kontakt","","","10","Y","TEXT_BOX","","1","","","N","","","","","","","","N","N","","N","","N","2020/11/02 19:02:30.597","CUSTOMIZED_USER","2020/11/02 19:04:10.793","CUSTOMIZED_USER","B3231F5E1A2E95C0E0539E90DF0A9954","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Applicant_Information_German","Zusammenfassung","zusammenfassung","ATTRIBUTE2","Zusammenfassung","Zusammenfassung","Zusammenfassung","Zusammenfassung","","","30","Y","TEXT_BOX","","1","","","N","","","","","","","","N","N","","N","","N","2020/11/02 19:04:55.784","CUSTOMIZED_USER","2020/11/02 19:05:47.719","CUSTOMIZED_USER","B3231F5E1A2E95C0E0539E90DF0A9954","GSE_150_Char",""
"POR_INFORMATION_TEMPLATE","10071","Bill Only Information","Case Number","caseNumber","ATTRIBUTE1","Case Number","","Case Number","Case Number","","","10","Y","TEXT_BOX","10","","","","N","","","","","","","","N","N","","N","","N","2021/02/08 20:13:06.511","CUSTOMIZED_USER","2021/02/08 20:13:45.809","CUSTOMIZED_USER","BAD8DE3E3BF47C77E0539E90DF0A09AD","30 Characters",""
"POR_INFORMATION_TEMPLATE","10071","Bill Only Information","Physician Name","physicianName","ATTRIBUTE2","Physician Name","Physician Name","Physician Name","Physician Name","","","20","Y","TEXT_BOX","20","","","","N","","","","","","","","N","N","","N","","N","2021/02/08 20:13:46.144","CUSTOMIZED_USER","2021/02/08 20:14:16.248","CUSTOMIZED_USER","BAD8DE3E3BF47C77E0539E90DF0A09AD","30 Characters",""
"POR_INFORMATION_TEMPLATE","10071","Bill Only Information","Serial Number","serialNumber","ATTRIBUTE3","Serial Number","Serial Number","Serial Number","Serial Number","","","30","Y","TEXT_BOX","10","","","","N","","","","","","","","N","N","","N","","N","2021/02/08 20:14:16.438","CUSTOMIZED_USER","2021/02/08 20:15:00.539","CUSTOMIZED_USER","BAD8DE3E3BF47C77E0539E90DF0A09AD","30 Characters",""
"POR_INFORMATION_TEMPLATE","10071","Bus_Card_Information_German","Adresse, Stadt, Postleitzahl","adresseStadtPostleitzahl","ATTRIBUTE3","Adresse, Stadt, Postleitzahl","Adresse, Stadt, Postleitzahl","Adresse, Stadt, Postleitzahl","Adresse, Stadt, Postleitzahl","","","30","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2020/11/02 19:12:54.113","CUSTOMIZED_USER","2020/11/02 19:13:44.496","CUSTOMIZED_USER","B3231F5E1A2E95C0E0539E90DF0A9954","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Bus_Card_Information_German","E-Mail-Adresse","eMailAdresse","ATTRIBUTE5","E-Mail-Adresse","E-Mail-Adresse ","E-Mail-Adresse","E-Mail-Adresse","","","50","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2020/11/02 19:16:02.687","CUSTOMIZED_USER","2020/11/02 19:16:41.954","CUSTOMIZED_USER","B3231F5E1A2E95C0E0539E90DF0A9954","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Bus_Card_Information_German","Name_German","namegerman","ATTRIBUTE1","Name","Name","Name","Name","","","10","Y","TEXT_BOX","","","","","Y","","","","","","","","N","N","","N","","N","2020/11/02 19:09:33.754","CUSTOMIZED_USER","2020/11/02 19:11:54.438","CUSTOMIZED_USER","B3231F5E1A2E95C0E0539E90DF0A9954","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Bus_Card_Information_German","Telefonnummern (Arbeit, Mobil,","telefonnummernArbeitMobilAnder","ATTRIBUTE4","Telefonnummern (Arbeit, Mobil, andere)","Telefonnummern (Arbeit, Mobil, andere)","Telefonnummern (Arbeit, Mobil, andere)","Telefonnummern (Arbeit, Mobil, andere)","","","40","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2020/11/02 19:13:44.689","CUSTOMIZED_USER","2020/11/02 19:16:02.601","CUSTOMIZED_USER","B3231F5E1A2E95C0E0539E90DF0A9954","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Bus_Card_Information_German","Titel","titel","ATTRIBUTE2","Titel","Titel","Titel","Titel","","","20","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2020/11/02 19:12:16.06","CUSTOMIZED_USER","2020/11/02 19:12:54.003","CUSTOMIZED_USER","B3231F5E1A2E95C0E0539E90DF0A9954","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Bus_Card_Information_German","Weitere Informationen","weitereInformationen","ATTRIBUTE6","Weitere Informationen","Weitere Informationen","Weitere Informationen","Weitere Informationen","","","60","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2020/11/02 19:16:42.034","CUSTOMIZED_USER","2020/11/02 19:17:09.342","CUSTOMIZED_USER","B3231F5E1A2E95C0E0539E90DF0A9954","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Business Card Information","Address, City, State, Zip Code","addressCityStateZipCode","ATTRIBUTE3","Address, City, State, Zip Code","Address, City, State, Zip Code","Address, City, State, Zip Code","Address, City, State, Zip Code","","","30","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2018/03/13 19:52:53.683","CUSTOMIZED_USER","2018/03/13 19:53:21.326","CUSTOMIZED_USER","675188FE55006126E053E9A7FD0AC19A","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Business Card Information","E-Mail Address","eMailAddress","ATTRIBUTE5","E-Mail Address","E-Mail Address","E-Mail Address","E-Mail Address","","","50","Y","TEXT_BOX","","","","","Y","","","","","","","","N","N","","N","","N","2018/03/13 19:53:54.745","CUSTOMIZED_USER","2018/03/13 19:55:44.157","CUSTOMIZED_USER","675188FE55006126E053E9A7FD0AC19A","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Business Card Information","Name","name","ATTRIBUTE1","Name","Name","Name","Name","","","10","Y","TEXT_BOX","","","","","Y","","","","","","","","N","N","","N","","N","2018/03/13 19:50:33.478","CUSTOMIZED_USER","2018/03/13 19:55:44.128","CUSTOMIZED_USER","675188FE55006126E053E9A7FD0AC19A","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Business Card Information","Other Information","otherInformation","ATTRIBUTE6","Other Information","Other Information","Other Information","Other Information","","","60","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2018/03/13 19:54:29.621","CUSTOMIZED_USER","2018/03/13 20:09:45.0","CUSTOMIZED_USER","6751D294BF107967E053E9A7FD0A8B49","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Business Card Information","Phone Numbers (Work, Cell, Oth","phoneNumbersWorkCellOthers","ATTRIBUTE4","Phone Numbers (Work, Cell, Fax, Others)","Phone Numbers (Work, Cell, Fax, Others)","Phone Numbers (Work, Cell, Others)","Phone Numbers (Work, Cell, Others)","","","40","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2018/03/13 19:53:21.39","CUSTOMIZED_USER","2018/03/13 19:55:44.167","CUSTOMIZED_USER","675188FE55006126E053E9A7FD0AC19A","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Business Card Information","Title","title","ATTRIBUTE2","Title","Title","Title","Title","","","20","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","N","","N","2018/03/13 19:52:11.05","CUSTOMIZED_USER","2018/03/13 19:52:53.446","CUSTOMIZED_USER","675188FE55006126E053E9A7FD0AC19A","GSE_100_Char",""
"POR_INFORMATION_TEMPLATE","10071","Gegevens aanvrager NL","Geboortedatum","geboortedatum","ATTRIBUTE_DATE1","Geboortedatum","","Geboortedatum","Geboortedatum","","","20","Y","DATE_TIME","","","","","N","","","","","","","","N","N","","N","","N","2021/05/13 21:36:36.281","CUSTOMIZED_USER","2021/05/13 21:37:00.585","CUSTOMIZED_USER","BF98FA0EF999F62AE0532C60FD0A3974","GSE_Date_Format",""
"POR_INFORMATION_TEMPLATE","10071","Gegevens aanvrager NL","Naam","naam","ATTRIBUTE1","Naam","","Naam","Naam","","","10","Y","TEXT_BOX","30","1","","","N","","","","","","","","N","N","","N","","N","2021/05/13 21:35:36.653","CUSTOMIZED_USER","2021/05/13 21:36:36.117","CUSTOMIZED_USER","BF98FA0EF999F62AE0532C60FD0A3974","GSE_100_Char",""
